rank,song_title,artist,featuring_artists,year,track_mbid,artist_mbid,duration,genre
28,Switch,Will Smith,[],2005,d618e233-3211-4419-b280-6706f5226d86,5bae7081-64ef-4473-825a-38d310deb14c,197000,[]
29,Let Me Hold You,Bow Wow & Omarion,[],2005,24f1a054-8877-44f3-9a5e-0835c18ac649,,240000,[]
30,Like You,Bow Wow & Ciara,[],2005,af597855-c5f3-3abb-8a95-c71f51259aa7,,205000,[]
31,Rich Girl,Gwen Stefani & Eve,[],2005,,2e41ae9c-afd2-4f20-8f1e-17281ce9b472,243000,"['pop', 'dance']"
32,My Humps,The Black Eyed Peas,[],2005,,d5be5333-4171-427e-8e12-732087c6b78e,327000,"['pop', 'dance', 'hip hop']"
33,Obsession (No Es Amor),Frankie J & Baby Bash,[],2005,564093b4-5dcc-3b36-b40a-ee53b6ff9f02,6ced1a26-0002-4bdd-8e69-5f80f04826b7,206000,[]
34,Caught Up,Usher,[],2005,1dec3220-42c6-4fd6-965e-8ec30251a897,3414d446-735a-443c-931f-10634f57e5b9,225000,[]
35,Listen to Your Heart,DHT & Edmee,[],2005,,,0,[]
36,Scars,Papa Roach,[],2005,5b779a80-0d3e-4015-89e4-69421d48392a,c5eb9407-caeb-4303-b383-6929aa94021c,207000,"['rock', 'alternative']"
37,Feel Good Inc.,Gorillaz,[],2005,,e21857d5-3256-4547-afb3-4b6ded592596,236000,"['alternative', 'electronic', 'rock']"
38,Let Me Go,3 Doors Down,[],2005,005a4577-76ad-4baa-be18-cefb28b3120a,2386cd66-e923-4e8e-bf14-2eebe2e9b973,232000,[]
39,Holiday,Green Day,[],2005,1841a973-9060-4d39-94fa-e5d2abce9c71,084308bd-1654-436f-ba03-df6697104e19,232000,"['rock', 'punk', 'alternative']"
40,"Sugar, We're Goin Down",Fall Out Boy,[],2005,,516cef4d-0718-4007-9939-f9b38af3f784,229000,"['rock', 'alternative', 'emo']"
41,Grind with Me,Pretty Ricky,[],2005,b61595ee-f42d-429e-92c3-39514f1908e4,b79247ee-9870-4a26-8cbc-88d13044d7f6,237000,[]
42,Run It!,Chris Brown & Juelz Santana,[],2005,59960c58-1fd5-4809-bd15-9df222e0df2b,c234fa42-e6a6-443e-937e-2f4b073538a3,193000,[]
43,Photograph,Nickelback,[],2005,742bc57f-c5cc-45e6-9ea0-ab98b365fa0f,bc710bcf-8815-42cf-bad2-3f1d12246aeb,258000,[]
44,Lonely,Akon,[],2005,2f5b3629-969c-41a6-8def-6f9ae8936865,1138a764-2212-4d0a-b02d-0dc14df91e08,235000,"['rnb', 'hip hop', 'rap']"
45,Collide,Howie Day,[],2005,299d69aa-ee67-3004-8006-b3c98aa8af0e,1aff9117-5820-490d-9938-ccad96669292,253000,[]
46,Wake Me Up When September Ends,Green Day,[],2005,083995fc-7c41-3935-a113-838e8964a6da,084308bd-1654-436f-ba03-df6697104e19,285000,"['rock', 'alternative', 'punk']"
47,Slow Down,Bobby Valentino,[],2005,05b783c1-2def-48c8-867e-35f2dda4756b,b8e3a524-0f55-42ad-a5f8-253ddad02f18,187000,[]
48,Over and Over,Nelly & Tim McGraw,[],2005,0503fcee-8bbb-4c0a-ae54-4b46805027e2,,256000,[]
49,Some Cut,Trillville,[],2005,a16d5f76-de10-4480-89f8-712c3dc274f4,eaf324ca-ea0e-4f1f-8418-658b384b399a,280000,[]
50,Get It Poppin',Fat Joe & Nelly,[],2005,16d52624-1af5-4cd6-b0c2-63ec4caf17f2,a6a4c910-2b22-4a6f-aebe-805b176c47b8,214000,[]
51,Play,David Banner,[],2005,fe368cd6-463c-4600-af3f-e10bd34dfff5,c0cc5d77-937d-4296-a349-0a09d733fbfb,134000,[]
52,Soul Survivor,Young Jeezy & Akon,[],2005,ff9ae732-f878-3f4e-bd87-ad4c59298c9b,c94e39ea-529e-4c10-9b13-09bdf65bc5ba,90000,[]
53,Pimpin' All Over the World,Ludacris & Bobby Valentino,[],2005,,,0,[]
54,My Boo,Usher & Alicia Keys,[],2005,077ac12a-faa1-365b-8ec8-43ed1b74ae46,3414d446-735a-443c-931f-10634f57e5b9,222000,"['rnb', 'soul']"
55,Sugar (Gimme Some),Trick Daddy & Ludacris & Lil' Kim & Cee Lo Green,[],2005,,,,[]
56,Karma,Alicia Keys,[],2005,23c58087-08ad-3e2b-af41-ba8ca814a44f,8ef1df30-ae4f-4dbd-9351-1a32b208a01e,66000,[]
57,Speed of Sound,Coldplay,[],2005,4bf545bb-84d2-3fd9-9bde-480806ce7f23,cc197bad-dc9c-440d-a5b5-d52ba2e14234,288000,[]
58,I Don't Want to Be,Gavin DeGraw,[],2005,68521b62-3184-420f-af62-aa1477a49ac7,3f2a12e9-6398-42fd-b257-2f6abd4aa5fc,218000,[]
59,Mockingbird,Eminem,[],2005,c3b0cf69-f679-4f04-acf0-3d30c0b4e497,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,250000,"['rap', 'hip hop']"
60,La Tortura,Shakira & Alejandro Sanz,[],2005,593bd397-feb7-477b-a523-bd4c98ca9d77,,215000,[]
61,She Will Be Loved,Maroon 5,[],2005,87980cb6-7052-40df-a018-15360d571db0,0ab49580-c84f-44d4-875f-d83760ea2cfe,257000,"['pop', 'rock', 'alternative']"
62,Baby I'm Back,Baby Bash & Akon,[],2005,0f35b0c1-d354-38b4-a1e6-e888a969bbb2,1fe6717a-73b5-4e70-82c5-6b83a08c997d,219000,[]
63,Wait (The Whisper Song),Ying Yang Twins,[],2005,52805c8e-8db5-4d36-bc52-a82090b1d2e6,2e80ba15-ec0f-4bd4-b263-7e0671f38255,181000,[]
64,Incomplete,Backstreet Boys,[],2005,0509c981-6979-40b2-b148-a9cd228205ce,2f569e60-0a1b-4fb9-95a4-3dc1525d1aad,239000,[]
65,Bring Em Out,T.I.,[],2005,661a1be6-aa45-4378-be0e-3d0048c002c9,f7ba7fbe-c6bd-4ac0-bee9-c25c558d7d62,217000,[]
66,Cater 2 U,Destiny's Child,[],2005,09944f04-cddb-3daa-93a6-c7a95777970b,,245000,[]
67,1 Thing,Amerie,[],2005,,56ef1af4-5184-49f8-a972-583f35c2485c,237000,"['rnb', 'pop', 'dance']"
68,Best of You,Foo Fighters,[],2005,935e594f-f3ff-4fb1-9b25-aa1bb8a9d8d4,67f66c07-6e61-4026-ade5-7e782fad3a5d,326000,"['rock', 'alternative']"
69,It's Like That,Mariah Carey & Jermaine Dupri & Fatman Scoop,[],2005,,,0,[]
70,Goin' Crazy,Natalie,[],2005,5f185e80-509c-3e49-8120-f1b3c632ec07,d821f7f8-ffaa-4601-96c8-96ae587565b9,293000,[]
71,Inside Your Heaven,Carrie Underwood,[],2005,f96342e1-93db-4137-901d-6d8d80832f11,70f0e309-5418-49b6-a130-666e2f76eecd,170000,[]
72,Because of You,Kelly Clarkson,[],2005,,d339efbb-77b9-4147-ba9e-59f2f24550b2,220000,"['pop', 'rock']"
73,Truth Is,Fantasia,[],2005,63018d0a-24a9-3d17-a4a5-040027aa6caa,4a5d70ad-89c8-47a1-afb2-4cc26471e113,233000,[]
74,Your Body,Pretty Ricky,[],2005,f907bece-febe-32fe-8101-6ae1af01d920,b79247ee-9870-4a26-8cbc-88d13044d7f6,240000,[]
75,Beautiful Soul,Jesse McCartney,[],2005,34fcd3cb-1310-4b50-a229-7902b9af64e3,9d075d6e-9492-4343-ac95-93a808f61477,196000,[]
76,Cool,Gwen Stefani,[],2005,36220653-6a22-4a5e-ab13-7314181e871f,2e41ae9c-afd2-4f20-8f1e-17281ce9b472,189000,[]
77,Get Back,Ludacris,[],2005,74e71bd0-3706-3950-b17f-f25393bfaa04,0638ba22-040f-438d-83a5-9b670c4adaf5,272000,[]
78,Outta Control,50 Cent & Mobb Deep,[],2005,133c656e-5711-44ec-9bb7-6c03ac95efe0,8e68819d-71be-4e7d-b41d-f1df81b01d3f,191000,[]
79,U Don't Know Me,T.I.,[],2005,526cfd1d-02d5-3c7f-9c49-899285d6d83c,f7ba7fbe-c6bd-4ac0-bee9-c25c558d7d62,243000,[]
80,These Words,Natasha Bedingfield,[],2005,,8b477559-946e-4ef2-9fe1-446cff8fdd79,216000,[]
81,Don't Lie,The Black Eyed Peas,[],2005,00bee6fa-68d1-4b82-ad0c-b58ec64ae83f,d5be5333-4171-427e-8e12-732087c6b78e,219000,[]
82,Get Right,Jennifer Lopez,[],2005,,f0602f55-1770-483d-89bd-4bae0d0ac086,227000,[]
83,Daughters,John Mayer,[],2005,714b20be-d8e2-41a8-84fe-80fcf0368d3b,144ef525-85e9-40c3-8335-02c32d0861f3,238000,[]
84,As Good as I Once Was,Toby Keith,[],2005,1c45c72f-bcc4-3301-84b0-ce9b50ec9314,2f951906-5629-4fef-a260-5033151c162a,232000,[]
85,Girlfight,Brooke Valentine & Lil Jon & Big Boi,[],2005,,99d4a7bd-198c-4561-b87b-0cc162a43669,196000,[]
86,Lose My Breath,Destiny's Child,[],2005,aa5408a3-bbdf-4f88-83d6-da0a4a261bdb,,238000,"['rnb', 'pop', 'dance']"
87,Ordinary People,John Legend,[],2005,,75a72702-a5ef-4513-bca5-c5b944903546,283000,[]
88,We Be Burnin',Sean Paul,[],2005,0194343e-459c-3dce-bdb2-4b34c980c031,c3da3346-2643-48a7-93cd-011f6834b3d7,215000,[]
89,Just the Girl,The Click Five,[],2005,0d76c6a1-021c-4c3e-a7fb-b2984b98e462,160b2ff0-bdb1-47b0-9a2d-f93731c813ce,234000,[]
90,True,Ryan Cabrera,[],2005,,a78276fb-18f7-43be-8b73-5a5bc690ca54,206000,[]
91,O,Omarion,[],2005,27de2c12-eae0-385a-a588-751ccced33e4,3ca09fae-fdee-4771-bab9-244708515a98,240000,[]
92,Back Then,Mike Jones,[],2005,17d8f799-59cf-49e8-9ded-d835d1875024,08962fc5-ed17-453b-9c68-ff7922eb4957,244000,[]
93,Numb/Encore,Jay-Z & Linkin Park,[],2005,0f4c7a1d-3dab-48ce-b467-fc8816915adb,,205000,[]
94,Wonderful,Ja Rule & R. Kelly & Ashanti,[],2005,,,0,[]
95,I'm Sprung,T-Pain,[],2005,d17e85f5-e212-40ee-b8b0-288c34f38c07,,231000,[]
96,Chariot,Gavin DeGraw,[],2005,b7bbd943-6d21-4853-98e9-35d8afa076a8,3f2a12e9-6398-42fd-b257-2f6abd4aa5fc,232000,[]
97,U Already Know,112 & Foxy Brown,[],2005,,,0,[]
98,Mississippi Girl,Faith Hill,[],2005,0ec18f46-6e3a-3c26-b238-959ad5aacf9a,406552d4-5ba1-4226-b7c0-367bc50fc767,231000,[]
99,Number One Spot,Ludacris,[],2005,5a40feee-fca5-495e-908f-793fa7015fbf,0638ba22-040f-438d-83a5-9b670c4adaf5,275000,[]
100,Give Me That,Webbie & Bun B,[],2005,0130bfd7-afb2-35d8-9fd7-5e13acabbd89,d3f12a9c-5df8-4a7b-8bbe-6a697e299a5c,0,[]
