rank,song_title,artist,featuring_artists,year,track_mbid,artist_mbid,duration,genre
39,A Moment Like This,Kelly Clarkson,[],2002,881e12ce-2111-450d-82b7-8c945588b368,d339efbb-77b9-4147-ba9e-59f2f24550b2,228000,[]
40,Addictive,Truth Hurts & Rakim,[],2002,15e3eb74-5616-3daa-a1e5-927a896ed72f,c42d7b98-e57f-4ff2-86f2-bc77b51d3c1e,177000,[]
41,Happy,Ashanti,[],2002,410a54c4-7f79-4273-bc68-2c2fab67f9c4,a47ed6d5-480e-428c-8ce9-d7a6a571e857,262000,[]
42,No Such Thing,John Mayer,[],2002,df560f3e-800a-47da-aa8c-7096b476c765,144ef525-85e9-40c3-8335-02c32d0861f3,234000,[]
43,Just Like a Pill,Pink,[],2002,,f4d5cc07-3bc9-4836-9b15-88a08359bc63,237000,[]
44,Down 4 U,Ja Rule & Ashanti & Charli Baltimore & Vita,[],2002,,,,[]
45,Can't Get You Out of My Head,Kylie Minogue,[],2002,0fbf2dda-2681-43b6-b0eb-33b1385bd0bb,2fddb92d-24b2-46a5-bf28-3aed46f4684c,230000,"['pop', 'dance']"
46,Superman (It's Not Easy),Five for Fighting,[],2002,eae91cbe-b8b7-444d-a842-8e69879d1254,23eeaeaf-423d-4859-8c91-2175ece74287,223000,[]
47,Cleanin' Out My Closet,Eminem,[],2002,00c3c9cd-65a7-3465-9864-2694b99b9e34,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,300000,[]
48,Halfcrazy,Musiq Soulchild,[],2002,11f3ad94-145b-4dd7-8082-81d131a7885f,,236000,[]
49,"Lights, Camera, Action!",Mr. Cheeks,[],2002,4a6a9d9c-0616-46a9-85e5-28261d943442,ddd0bef5-03ba-46a1-aae3-cbefc3ab3d57,259000,[]
50,Still Fly,Big Tymers,[],2002,34d07e4c-670c-3b66-b834-b6598e498f42,6c5ab1b7-8c64-4edb-b6fb-aea57df96a9d,259000,[]
51,A Woman's Worth,Alicia Keys,[],2002,006401b8-08a5-4260-809d-8ae21b061a14,8ef1df30-ae4f-4dbd-9351-1a32b208a01e,303000,[]
52,7 Days,Craig David,[],2002,,89e39f67-65cc-4f90-b145-b1b56c209f8a,235000,[]
53,Hey Ma,Cam'ron & Juelz Santana & Freekey Zekey,[],2002,,,0,[]
54,Work It,Missy Elliott,[],2002,86cb69a2-fbf1-4210-a997-d7401e3a9fda,a0b8cb9e-7532-45fe-a74c-30e7c4009a39,263000,[]
55,Move Bitch,Ludacris & Mystikal & I-20,[],2002,2c9a9856-b0fd-3baf-b28b-7ee0aadffe95,0638ba22-040f-438d-83a5-9b670c4adaf5,272000,[]
56,Can't Fight the Moonlight,LeAnn Rimes,[],2002,,9092d8e1-9b38-4372-a96d-000b8561a8bc,215000,[]
57,Escape,Enrique Iglesias,[],2002,e5041666-d3f7-40f0-a575-17680e5d6af8,35f866dc-c061-48ba-8157-cf2e0eac4857,208000,[]
58,More Than A Woman,Aaliyah,[],2002,53103dcb-06da-345c-ac08-d6a086bf4ef6,bc85da58-52d9-457d-ae8d-5d8d4ec870a9,229000,[]
59,Hella Good,No Doubt,[],2002,5450ad51-4838-49e9-a992-06438039c525,fbd2a255-1d57-4d31-ac11-65b671c19958,242000,"['rock', 'pop', 'dance', 'alternative']"
60,I Love You,Faith Evans,[],2002,,ebcd0bad-75ef-4203-b7b3-7af38a9ef198,267000,[]
61,Gotta Get thru This,Daniel Bedingfield,[],2002,cac56dab-0908-496b-be07-74cc1c76b47f,9169bdc6-5725-45ec-bba5-e9df75dbe8cc,161000,[]
62,"Pass the Courvoisier, Part II",Busta Rhymes & P. Diddy & Pharrell,[],2002,,,,[]
63,Lose Yourself,Eminem,[],2002,727c60cd-f92b-3c8c-b813-ee5a61fd3a62,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,318000,"['rap', 'hip hop']"
64,Butterflies,Michael Jackson,[],2002,0e2969c7-6bbb-3726-8ebc-31c8c6e5a8c0,f27ec8db-af05-4f36-916e-3d57f91ecf5e,280000,[]
65,What About Us?,Brandy,[],2002,6df405fc-ab6d-4318-9080-ae940e04f5a1,01e60eba-52df-4694-8f09-39f43abe54e9,251000,[]
66,Underneath Your Clothes,Shakira,[],2002,,bf24ca37-25f4-4e34-9aec-460b94364cfc,224000,[]
67,Rainy Dayz,Mary J. Blige & Ja Rule,[],2002,,,0,[]
68,Differences,Ginuwine,[],2002,661d78fa-3cf2-4795-a159-01474c3e7888,9e5fd95d-c0c1-412c-be11-06e7fbe99556,267000,[]
69,If I Could Go!,Angie Martinez & Lil' Mo & Sacario,[],2002,09cefbc0-4468-3afd-9e7a-fac8b5a12101,8985348a-1024-4c99-b284-19d3b983e1f4,247000,[]
70,The Whole World,Outkast & Killer Mike,[],2002,38362759-99ac-4ed2-8b8d-a4e1242901d6,73fdb566-a9b1-494c-9f32-51768ec9fd27,297000,[]
71,Underneath It All,No Doubt & Lady Saw,[],2002,17e1cd3d-a718-3545-b1fb-e3d134c2578e,fbd2a255-1d57-4d31-ac11-65b671c19958,305000,[]
72,Caramel,City High,[],2002,02f6e0ad-4f1c-316a-8627-b03a31e7cb5a,3fd61726-7d1c-4bdd-92c9-ac82c3a7aab3,215000,[]
73,Luv U Better,LL Cool J,[],2002,71b4bb5e-641d-3ad5-bf6e-50b9502916c0,a4dd0e77-83b8-4e92-89b7-effb0e47fd8c,288000,[]
74,Gimme the Light,Sean Paul,[],2002,b9dc119c-2e9d-47cc-8fd1-42cc7c12d4df,c3da3346-2643-48a7-93cd-011f6834b3d7,227000,[]
75,Gone,NSYNC,[],2002,49b5caa3-13a4-420f-bb1e-b84e2db0322e,603ba565-3967-4be1-931e-9cb945394e86,291000,[]
76,Livin' It Up,Ja Rule & Case,[],2002,019173b1-93f4-3db9-abe7-cfb626adbb38,,257000,[]
77,Rollout (My Business),Ludacris,[],2002,7e1a514a-8a1d-4be7-bcc4-95e673d355b8,0638ba22-040f-438d-83a5-9b670c4adaf5,296000,[]
78,Here Is Gone,Goo Goo Dolls,[],2002,c172be27-99b5-4407-a7aa-daa41dd4429b,e2c00c56-8365-4160-9f40-a64682917633,239000,[]
79,No More Drama,Mary J. Blige,[],2002,f51f8202-7029-45be-b9c7-1f3d6e1e9376,db76c5ca-d555-4f09-b1db-baa1b713d875,248000,[]
80,Days Go By,Dirty Vegas,[],2002,,75df1c98-2075-494f-9612-b87513f0e50c,346000,[]
81,Baby,Ashanti,[],2002,91a5b52a-95bd-4716-adaf-03b592d1821f,a47ed6d5-480e-428c-8ce9-d7a6a571e857,266000,[]
82,The Good Stuff,Kenny Chesney,[],2002,f95260d0-3e72-4d63-b63f-ee238c63ed1e,5dca4d22-d6c8-4e70-8ca1-4543e43353c7,204000,[]
83,We Thuggin',Fat Joe & R. Kelly,[],2002,49b975e4-3077-4de7-abd9-38dd8cbe2dc8,a6a4c910-2b22-4a6f-aebe-805b176c47b8,158000,[]
84,Good Morning Beautiful,Steve Holy,[],2002,856118b7-0829-305d-ac8e-97a0f12473eb,75e5143e-45dd-40e8-817c-cd89d20bf6a5,216000,[]
85,Rock the Boat,Aaliyah,[],2002,0108df84-5ef0-4798-8e2a-e139515885ba,bc85da58-52d9-457d-ae8d-5d8d4ec870a9,275000,[]
86,Drive (For Daddy Gene),Alan Jackson,[],2002,671e802a-ef67-3e2b-8d06-91a344a0b912,7291957b-c463-4275-a41c-a104c9e2337f,242000,[]
87,Standing Still,Jewel,[],2002,08a15997-2cef-3aa5-8df1-0c2b3e41ed9a,abae8575-ec8a-4736-abc3-1ad5093a68aa,270000,[]
89,Full Moon,Brandy,[],2002,f6093791-449b-43b0-b824-e75227b3b51e,01e60eba-52df-4694-8f09-39f43abe54e9,239000,[]
90,Uh Huh,B2K,[],2002,0863dd09-e3e5-383a-a09a-4dd31a4f46c4,e50519c1-6940-40fe-b920-f73f522005e2,224000,[]
91,A New Day Has Come,Celine Dion,[],2002,50c1aabe-41c6-447a-8415-ba7928782803,847e8a0c-cc20-4213-9e16-975515c2a926,342000,[]
92,Turn Off the Light,Nelly Furtado,[],2002,,13655113-cd16-4b43-9dca-cadbbf26ee05,276000,[]
93,Living and Living Well,George Strait,[],2002,30806be6-1f10-35c8-8931-14c9fdb815b8,5ab2cf34-517e-48eb-b3a5-34e1cbcd600a,217000,[]
94,My List,Toby Keith,[],2002,,2f951906-5629-4fef-a260-5033151c162a,200000,[]
95,Hands Clean,Alanis Morissette,[],2002,,4bdcee62-4902-4773-8cd1-e252e2e31225,232000,[]
96,Sk8er Boi,Avril Lavigne,[],2002,,0103c1cc-4a09-4a5d-a344-56ad99a77193,203000,"['rock', 'pop']"
97,Long Time Gone,Dixie Chicks,[],2002,06f25819-fe52-452f-b802-cece977dcffb,,224000,[]
98,Where Were You (When the World Stopped Turning),Alan Jackson,[],2002,448cf0e6-a49e-3727-a891-8e7473662f4a,7291957b-c463-4275-a41c-a104c9e2337f,302000,[]
99,Like I Love You,Justin Timberlake,[],2002,151f48d7-143a-4de7-a39f-0e61d1bb35d7,596ffa74-3d08-44ef-b113-765d43d12738,284000,[]
100,I Do!!,Toya,[],2002,608279b8-7704-4091-bde6-197244bdbe6c,58ae2f3b-49de-493a-b462-5a20f24e54a1,215000,[]
