rank,song_title,artist,featuring_artists,year,track_mbid,artist_mbid,duration,genre,wiki_genre
53,Starting Over,Chris Stapleton,[],2021,04b2cd5b-9784-4c06-8c24-b966eb6900f1,d996d607-52e4-40c7-b369-211653df6d18,240000.0,[],"['country music', 'country music', 'popular music']"
54,Body,Megan Thee Stallion,[],2021,21c7fced-a6d3-4a95-986b-73a31b601770,ee27b2d8-648c-4a9d-a68c-e55066959975,171000.0,[],"['dirty rap', 'hip-hop']"
55,Willow,Taylor Swift,[],2021,c0725352-16ad-4270-9eb4-140a46c09cf3,20244d07-534f-4eff-b4d4-930878889970,214000.0,['folk'],['folk-pop']
56,Bang!,AJR,[],2021,4c0d858c-3d21-4af8-96ad-9d96bc285db2,2eb55bd9-cfbf-44fd-a5da-92dd825284c7,169000.0,[],['electropop']
57,Better Together,Luke Combs,[],2021,506a01f1-9fc0-46ec-9f88-2631425a422e,c20ee61f-071f-4e65-9c81-45ee931a54ce,217000.0,[],['country music']
58,You're Mines Still,Yung Bleu & Drake,[],2021,,,0.0,[],[]
59,Every Chance I Get,DJ Khaled & Lil Baby & Lil Durk,[],2021,,,0.0,[],[]
60,Essence,Wizkid & Justin Bieber & Tems,[],2021,,,0.0,[],[]
61,Chasing After You,Ryan Hurd & Maren Morris,[],2021,314825a0-a6d4-4cf8-b277-60f1a96eaf03,,207000.0,[],[]
62,The Good Ones,Gabby Barrett,[],2021,,b779262a-e5c0-4ca1-b412-e2fbb5ea7318,215000.0,[],['country music']
63,Leave Before You Love Me,Marshmello & Jonas Brothers,[],2021,,,154000.0,[],[]
64,Glad You Exist,Dan + Shay,[],2021,,,0.0,[],['country pop']
65,Lonely,Justin Bieber & Benny Blanco,[],2021,,,149000.0,[],[]
66,Beggin',Måneskin,[],2021,00469a82-abc5-4367-bde1-a59a4d30bcaf,3862342a-43c4-4cdb-8250-bfdbfb5e1419,210000.0,"['rock', 'pop', 'alternative']",['rock music']
67,Streets,Doja Cat,[],2021,11d61bbe-741b-4291-87aa-0e5eb744ec6c,5df62a88-cac9-490a-b62c-c7c88f4020f4,226000.0,['rnb'],['contemporary R&B']
68,What's Next,Drake,[],2021,e4fe6f7f-42ea-4b77-af20-c1dee9ba802f,9fff2f8a-21e6-47de-a2b8-7f449929d43f,178000.0,[],['trap music']
69,Famous Friends,Chris Young & Kane Brown,[],2021,,,166000.0,[],[]
70,Lil Bit,Nelly & Florida Georgia Line,[],2021,077e6842-3937-4291-8fcd-3fdc310ca6e2,,194000.0,[],[]
71,Thot Shit,Megan Thee Stallion,[],2021,1d33529b-4f27-4e57-a604-4c642fdc9dea,ee27b2d8-648c-4a9d-a68c-e55066959975,184000.0,['rap'],['dirty rap']
72,Late at Night,Roddy Ricch,[],2021,ee7216d3-f31e-4db6-97fd-4c5b30bc5769,5721c227-4caf-48b1-bbfc-1a4ed3276963,174000.0,[],[]
73,Kings & Queens,Ava Max,[],2021,90e606bc-6b29-4afe-8393-872e24db7632,add5f522-25df-41c4-815e-0ca9f60b83e4,162000.0,['pop'],['power pop']
74,Anyone,Justin Bieber,[],2021,,e0140a67-e4d1-4f13-8a01-364355bee46e,190000.0,[],['synth-pop']
75,Track Star,Mooski,[],2021,406cb844-84ff-48ef-84d1-98ad2282a5ee,2f4380ec-30e7-45b0-b62e-bcacbc66e5dd,199000.0,[],[]
76,Time Today,Moneybagg Yo,[],2021,0027ccf5-3139-4749-94ad-87ff2b5bca49,8971fa37-c402-474a-b897-e2bbc145b59d,136000.0,[],[]
77,Cry Baby,Megan Thee Stallion & DaBaby,[],2021,,,0.0,[],[]
78,All I Want for Christmas Is You,Mariah Carey,[],2021,a6fab057-cf3a-4456-950e-d3edaf219326,494e8d09-f85b-4543-892f-a5096aed1cd4,241000.0,[],"['Christmas music', 'Christmas music', 'pop music']"
79,No More Parties,Coi Leray & Lil Durk,[],2021,,,0.0,[],[]
80,What's Your Country Song,Thomas Rhett,[],2021,a871f338-4689-42d1-b336-4c75447a8593,bca8bfc0-9d5b-449b-b713-914596f88d56,171000.0,[],"['country music', 'country rock']"
81,One Too Many,Keith Urban & Pink,[],2021,,,0.0,[],[]
82,Arcade,Duncan Laurence,[],2021,873e516e-ab01-4955-a717-f97024c6b649,20faff08-d3b7-45ca-a8aa-a85f6bb9eb78,185000.0,['pop'],['pop music']
83,Yonaguni,Bad Bunny,[],2021,dc63e31d-73f1-4c9a-aec5-20fd3f942470,89aa5ecb-59ad-46f5-b3eb-2d424e941f19,205000.0,[],['Latin pop']
84,Good Time,Niko Moon,[],2021,a63b83ce-cea2-4d77-a0e8-74467a902bf6,39ad6072-5807-44d9-85f8-0a31bf9c3561,214000.0,[],['country music']
85,If I Didn't Love You,Jason Aldean & Carrie Underwood,[],2021,0f75f26d-1dd9-41a8-bd72-4cbd7861e7a4,,212000.0,[],[]
86,Knife Talk,Drake & 21 Savage & Project Pat,[],2021,,,0.0,[],[]
87,POV,Ariana Grande,[],2021,5fa796e9-1edb-4ae8-9b2d-a6570c0d39b7,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,195000.0,"['rnb', 'soul']",['contemporary R&B']
88,Just the Way,Parmalee & Blanco Brown,[],2021,8c42bdf8-1a4d-4642-bb16-b5e4c884605e,,193000.0,[],[]
89,Take My Breath,The Weeknd,[],2021,6217961f-2c1f-4f15-b2e2-03da2a5d9f9d,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,246000.0,['pop'],"['post-disco', 'synthwave', 'disco']"
90,We're Good,Dua Lipa,[],2021,579f382d-b9fb-47d3-bafd-4dc21574b7a0,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,165000.0,[],['pop music']
91,Hell of a View,Eric Church,[],2021,df94f351-a629-46e6-88ad-6e5916b588b7,15856215-cc51-4423-879c-9ac955ccb11a,175000.0,[],['country music']
92,Rockin' Around the Christmas Tree,Brenda Lee,[],2021,dd46a542-d591-482e-af35-12268a76f32d,6ca4886a-8f77-4133-b404-46fb3908e24a,127000.0,[],"['rock and roll', 'country music', 'rockabilly', 'Christmas music']"
93,Put Your Records On,Ritt Momney,[],2021,102df4f7-8d67-47ae-9bc3-ee8aacd3fcd2,5db6354e-6669-4510-ae61-66fe35340449,210000.0,[],"['indie pop', 'lo-fi music']"
94,Happier Than Ever,Billie Eilish,[],2021,0107f9aa-0468-450c-a5e0-e9e928ba4269,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,298000.0,"['rock', 'pop']","['soul', 'electropop', 'downtempo', 'pop-punk', 'blue-eyed soul', 'emo', 'pop music']"
95,Single Saturday Night,Cole Swindell,[],2021,,365247e5-db90-4d0e-bf2c-ca18b54fcab9,189000.0,[],[]
96,Things a Man Oughta Know,Lainey Wilson,[],2021,9ee34e27-316e-44b2-aa62-5d7985a8be4a,a6e613d6-ff65-4972-beff-303a1b10ab05,206000.0,[],['country music']
97,Throat Baby (Go Baby),BRS Kash,[],2021,269c73af-f230-4086-969e-270c5db3971e,99177f6a-9fc2-49a9-a47a-e14b7fb01c83,217000.0,[],[]
98,Tombstone,Rod Wave,[],2021,3105e73b-783c-4bfa-b170-dd3092059380,cb3d3e49-bf08-4cdb-bfa8-4dc7c458cea1,160000.0,[],[]
99,Drinkin' Beer. Talkin' God. Amen.,Chase Rice & Florida Georgia Line,[],2021,,,,[],[]
100,Todo de Ti,Rauw Alejandro,[],2021,519555b5-b360-43d1-b34a-aedda1167744,197b70c7-8910-4030-ad03-632d82aa40e3,203000.0,['pop'],"['electropop', 'dance-pop']"
