rank,song_title,artist,featuring_artists,year,track_mbid,artist_mbid,duration,genre,wiki_genre
70,Trampoline,Shaed,[],2019,358d088f-7d37-45fa-af60-04a39b5f154f,,184000.0,[],['electro']
71,Leave Me Alone,Flipp Dinero,[],2019,36625d30-237c-47d4-91fb-41137aff6dd8,ab0a4c4f-3e0d-4681-b480-c05575a4919a,195000.0,"['rap', 'hip hop']",[]
72,Breathin,Ariana Grande,[],2019,c3aa4050-d924-4c5a-ad56-5e0f21d000cd,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,199000.0,"['pop', 'rnb']",['dance-pop']
73,Bury a Friend,Billie Eilish,[],2019,0219e7c1-7814-4b66-9e70-31bdd87b581f,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,193000.0,['pop'],['pop music']
74,Close Friends,Lil Baby,[],2019,5289ec9d-42ba-44ef-b5b6-40d2f0808efb,d42a5768-ada1-4fb6-85fd-f61aba6264e0,203000.0,[],[]
75,Baby Shark,Pinkfong,[],2019,0841c8a1-615f-4afb-9f2d-2dd15709acc0,1af169ca-2cbd-4280-adcf-23963301448e,87000.0,[],[]
76,My Type,Saweetie,[],2019,f8fb4343-f8f0-4afc-bf9f-ccea1fa236e8,72d424d0-c349-4164-ae3e-8e5274f97b98,126000.0,[],"['crunk', 'hip-hop']"
77,Worth It,YK Osiris,[],2019,b286186b-0689-4236-a57b-3fbe7ef8d3bc,cf96bc6b-8f85-4d4e-b4a6-63f74f4802d1,189000.0,[],['contemporary R&B']
78,Only Human,Jonas Brothers,[],2019,33000760-ed1d-4f38-a19a-44744790bacc,6e019bc6-5c23-4935-94f0-4a896631d846,183000.0,[],['reggae fusion']
79,Knockin' Boots,Luke Bryan,[],2019,35b347ea-f36c-4c92-b4c9-c3c531dc6bc4,aab35942-f176-4f77-bbf9-1d6aa98ccf3f,200000.0,[],['country music']
80,Trip,Ella Mai,[],2019,0ce672cb-470c-46ac-9a90-858fb28c2cc0,89d42b97-8042-4c14-a596-a2ccaef5fc4c,217000.0,[],[]
81,Rumor,Lee Brice,[],2019,748a91e3-6b8e-4bc8-aec4-2957a38aafbc,48a6d065-1fda-4280-ae39-df1394d419cd,222000.0,[],['country music']
82,Swervin,A Boogie wit da Hoodie & 6ix9ine,[],2019,,,0.0,[],[]
83,How Do You Sleep?,Sam Smith,[],2019,6d71479e-4723-49fd-81ff-81927faee857,5a85c140-dcf9-4dd2-b2c8-aff0471549f3,202000.0,[],['pop music']
84,Baby,Lil Baby & DaBaby,[],2019,,,0.0,[],[]
85,Look What God Gave Her,Thomas Rhett,[],2019,,bca8bfc0-9d5b-449b-b713-914596f88d56,168000.0,[],['country pop']
86,Good as You,Kane Brown,[],2019,4b621228-2e91-4203-809b-16c02cd9be4d,a62e299b-4707-4ff5-ad53-d80b2b03319d,192000.0,[],[]
87,Clout,Offset & Cardi B,[],2019,,,0.0,[],[]
88,Love Lies,Khalid & Normani,[],2019,53d3f945-529a-42ca-90b5-0059ad09a202,,195000.0,[],[]
89,One Thing Right,Marshmello & Kane Brown,[],2019,,,181000.0,[],[]
90,Cash Shit,Megan Thee Stallion & DaBaby,[],2019,9feefdb1-3ff2-4d4c-901d-f390a4b25c2a,,0.0,[],[]
91,Tequila,Dan + Shay,[],2019,,,0.0,[],['country pop']
92,Shotta Flow,NLE Choppa,[],2019,241de2af-884b-4d04-a570-20823c8ca66a,2873b450-13c6-4ca1-8ca3-646c25af3202,160000.0,[],['hip-hop']
93,Hot Girl Summer,Megan Thee Stallion & Nicki Minaj & Ty Dolla Sign,[],2019,,,,[],[]
94,Talk You Out of It,Florida Georgia Line,[],2019,,c16817df-0160-490d-a437-c128cbca9218,202000.0,[],['country music']
95,Beautiful,Bazzi & Camila Cabello,[],2019,b1884cf2-7969-4c67-a9fd-78fe2b2872f1,,180000.0,[],[]
96,Eyes on You,Chase Rice,[],2019,29ae4111-8e9a-481a-8929-c4133ba7ad31,79c478c4-9bd7-42f1-8d26-f3c45ac49258,182000.0,[],['country music']
97,All to Myself,Dan + Shay,[],2019,,,0.0,[],['country music']
98,Boyfriend,Ariana Grande & Social House,[],2019,772e0eb4-4e99-4949-8696-a199706083ad,,186000.0,[],[]
99,Walk Me Home,Pink,[],2019,,,0.0,[],['pop music']
100,Robbery,Juice Wrld,[],2019,2767d8ca-c3da-4938-9fa5-116abd3bd9c0,4e4ebde4-0c56-4dec-844b-6c73adcdd92d,240000.0,['emo'],[]
